Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
lucene;2.4;org.apache.lucene.index.DocFieldProcessorPerThread;9;2;0;22;46;0;9;16;4;0.83653843;770;0.0;6;0.22222222;0.23214285;1;1;83.111115;2;1;306;0;0;;1
lucene;2.4;org.apache.lucene.index.DocConsumer;6;1;1;5;7;15;3;3;0;2.0;9;0.0;0;0.0;0.41666666;0;0;0.5;1;1;29;0;0;;0
lucene;2.4;org.apache.lucene.util.UnicodeUtil$UTF16Result;3;1;0;3;5;0;3;0;3;0.5;58;0.0;0;0.0;0.5555556;0;0;17.333334;;0;;;0;;0
lucene;2.4;org.apache.lucene.queryParser.QueryParser$Operator;2;2;0;2;3;1;1;1;0;1.0;19;0.0;2;1.0;1.0;0;0;7.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.analysis.CharArraySet$CharArraySetIterator;6;1;0;1;10;7;1;1;4;0.33333334;78;0.33333334;1;0.0;0.5833333;0;0;11.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.BooleanClause;10;1;0;7;18;0;6;2;10;0.33333334;104;1.0;2;0.0;0.375;1;1;9.2;0;0;;1;0;;0
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$3;2;1;0;2;4;1;1;1;1;2.0;8;0.0;0;0.0;0.75;0;0;3.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.ByteBlockPool;6;1;0;5;12;0;4;1;5;0.44;387;0.2;1;0.0;0.4;0;0;61.833332;3;1;166;0;0;;0
lucene;2.4;org.apache.lucene.index.CompoundFileReader$FileEntry;2;1;0;2;3;1;1;1;0;2.0;10;0.0;0;0.0;0.75;0;0;3.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.store.NIOFSDirectory;3;3;0;3;11;3;1;3;2;1.5;30;0.0;0;0.9583333;0.5555556;1;1;8.666667;1;1;120;0;0;;5
lucene;2.4;org.apache.lucene.index.MultiLevelSkipListReader$SkipBuffer;7;2;0;2;11;0;1;1;6;0.5;77;1.0;0;0.73913044;0.34285715;1;4;9.571428;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$5;2;2;0;8;17;1;1;8;0;1.0;77;1.0;1;0.6666667;0.625;1;1;37.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.util.DocIdBitSet;4;2;0;4;9;0;2;3;3;0.8333333;31;0.5;0;0.25;0.41666666;0;0;6.25;1;1;77;0;0;;2
lucene;2.4;org.apache.lucene.search.IdGenerator;2;1;0;2;2;1;1;1;2;2.0;2;0.0;0;0.0;0.6666667;0;0;0.0;0;0;;1;0;;0
lucene;2.4;org.apache.lucene.search.BooleanClause$Occur;3;2;0;12;4;1;11;1;1;0.6666667;38;0.0;3;0.75;0.75;0;0;10.666667;;0;;;0;;0
lucene;2.4;org.apache.lucene.util.ToStringUtils;2;1;0;17;7;1;17;0;2;2.0;21;0.0;0;0.0;0.5;0;0;9.5;1;1;0;1;0;;1
lucene;2.4;org.apache.lucene.index.ParallelReader$ParallelTermPositions;7;2;0;6;16;0;1;6;7;0.6666667;65;1.0;1;0.61538464;0.37142858;1;8;8.142858;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.MultiSearcher;16;2;1;22;53;0;2;21;14;0.46666667;577;1.0;1;0.6052632;0.23125;1;5;34.875;0;0;;1;0;;5
lucene;2.4;org.apache.lucene.util.SortedVIntList$SortedVIntListBuilder;3;1;0;1;11;0;1;1;0;0.25;98;1.0;1;0.0;0.5555556;0;0;31.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.TermsHashPerThread;10;2;0;24;37;7;9;18;4;0.7592593;276;0.0;8;0.33333334;0.18888889;0;0;25.4;2;1;125;0;0;;0
lucene;2.4;org.apache.lucene.index.IndexReader$FieldOption;4;1;0;8;5;4;8;0;1;0.9444444;84;0.083333336;11;0.0;0.6666667;0;0;17.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.TermInfosReader$ThreadResources;2;1;0;4;3;1;1;3;0;2.0;10;0.0;2;0.0;0.75;0;0;3.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.DisjunctionMaxQuery$DisjunctionMaxWeight;7;1;0;10;35;0;1;10;7;0.3888889;257;1.0;2;0.0;0.30952382;0;0;35.285713;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.TermFreqVector;6;1;0;14;6;15;14;0;6;2.0;6;0.0;0;0.0;0.375;0;0;0.0;0;0;;1;0;;1
lucene;2.4;org.apache.lucene.search.function.DocValues;13;1;6;16;19;70;15;1;11;0.7291667;121;1.0;0;0.0;0.7692308;0;0;8.0;2;2;34;1;1;;2
lucene;2.4;org.apache.lucene.store.BufferedIndexOutput;10;2;1;2;12;17;1;1;8;0.5555556;185;0.75;0;0.65384614;0.36;1;5;17.1;0;0;;1;0;;0
lucene;2.4;org.apache.lucene.analysis.SinkTokenizer;10;3;0;3;23;0;1;2;8;0.75;143;0.5;0;0.53846157;0.2888889;2;2;12.9;7;2;129;0;0;;0
lucene;2.4;org.apache.lucene.search.DisjunctionSumScorer;12;3;1;7;37;0;2;5;9;0.45454547;357;1.0;1;0.44444445;0.41666666;1;3;28.083334;0;0;;1;0;;2
lucene;2.4;org.apache.lucene.index.CompoundFileWriter$FileEntry;2;1;0;2;3;1;1;1;0;2.0;11;0.0;0;0.0;0.75;0;0;3.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.Similarity;17;1;2;53;26;124;51;4;16;0.875;94;1.0;1;0.0;0.18125;0;0;4.4117646;3;2;22;1;3;;4
lucene;2.4;org.apache.lucene.store.ChecksumIndexInput;8;2;0;2;19;0;1;1;8;0.42857143;65;0.0;1;0.7083333;0.3;1;4;6.875;1;1;67;0;0;;0
lucene;2.4;org.apache.lucene.search.payloads.BoostingTermQuery;4;4;0;6;8;4;2;5;2;2.0;42;0.0;0;0.8965517;0.35;1;1;9.5;6;3;44;1;4;;2
lucene;2.4;org.apache.lucene.analysis.standard.StandardTokenizer;12;3;0;5;32;10;3;3;9;0.97727275;245;0.1875;1;0.4375;0.28787878;2;3;18.083334;8;3;454;1;6;;4
lucene;2.4;org.apache.lucene.search.function.ValueSourceQuery$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.analysis.PerFieldAnalyzerWrapper;6;2;0;2;17;0;0;2;6;0.1;90;1.0;1;0.5;0.5833333;1;1;13.666667;1;1;9;1;0;;1
lucene;2.4;org.apache.lucene.index.TermPositions;4;1;0;25;4;6;24;1;4;2.0;4;0.0;0;0.0;0.5;0;0;0.0;1;1;18;1;1;;0
lucene;2.4;org.apache.lucene.search.payloads.BoostingTermQuery$BoostingTermWeight$BoostingSpanScorer;5;4;0;11;31;0;1;11;3;0.4;205;0.8;2;0.7777778;0.34285715;2;6;39.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.store.LockVerifyServer;3;1;0;0;25;3;0;0;2;2.0;165;0.0;0;0.0;0.33333334;0;0;54.0;2;2;100;0;0;;0
lucene;2.4;org.apache.lucene.index.TermPositionVector;2;1;0;4;2;1;2;2;2;2.0;2;0.0;0;0.0;1.0;0;0;0.0;0;0;;1;0;;0
lucene;2.4;org.apache.lucene.search.spans.NearSpansOrdered;17;1;0;7;53;38;3;6;9;0.76785713;725;0.85714287;3;0.0;0.19791667;0;0;40.82353;1;1;45;1;0;;4
lucene;2.4;org.apache.lucene.index.MultiSegmentReader$MultiTermEnum;5;2;0;7;20;0;2;5;5;0.5;141;1.0;2;0.5555556;0.4;1;2;26.6;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$9;2;2;0;6;17;1;1;6;0;1.0;69;1.0;1;0.6666667;0.625;1;1;33.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.IndexFileDeleter$RefCount;5;1;0;2;9;6;1;2;2;0.75;53;0.0;0;0.0;0.625;0;0;9.2;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.FieldSortedHitQueue$4;4;1;0;3;6;0;1;2;3;0.33333334;46;1.0;0;0.0;0.5833333;0;0;10.25;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.TermInfo;5;1;0;8;6;0;8;0;0;0.125;100;0.0;0;0.0;0.55;0;0;18.2;0;0;;1;0;;0
lucene;2.4;org.apache.lucene.search.ReqExclScorer;7;3;0;4;16;0;1;3;6;0.33333334;179;1.0;2;0.5714286;0.47619048;1;3;24.142857;0;0;;1;0;;2
lucene;2.4;org.apache.lucene.LucenePackage;3;1;0;0;8;3;0;0;1;1.0;27;0.0;0;0.0;0.33333334;0;0;7.6666665;1;1;0;1;0;;0
lucene;2.4;org.apache.lucene.document.MapFieldSelector;4;1;0;2;10;0;0;2;4;0.0;83;0.0;0;0.0;0.4;0;0;19.5;2;2;1;1;1;;0
lucene;2.4;org.apache.lucene.index.FreqProxTermsWriterPerThread;5;2;0;10;7;10;3;8;3;1.0;28;0.0;2;0.5;0.4;0;0;4.2;1;1;41;0;0;;0
lucene;2.4;org.apache.lucene.index.MergePolicy$MergeAbortedException;2;4;0;4;3;1;4;0;2;2.0;10;0.0;0;1.0;0.75;0;0;4.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.DefaultSimilarity;7;2;0;3;10;21;3;1;7;2.0;54;0.0;0;0.71428573;0.5;1;2;6.714286;0;0;;1;0;;0
lucene;2.4;org.apache.lucene.analysis.SimpleAnalyzer;3;2;0;5;8;3;1;4;3;2.0;31;0.0;0;0.71428573;0.7777778;1;2;9.333333;1;1;11;1;0;;1
lucene;2.4;org.apache.lucene.analysis.TeeTokenFilter;4;3;0;4;12;2;0;4;2;0.7777778;58;0.0;1;0.7777778;0.4;1;2;12.75;4;2;82;0;0;;0
lucene;2.4;org.apache.lucene.util.UnicodeUtil$UTF8Result;2;1;0;8;4;0;8;0;2;0.5;38;0.0;0;0.0;0.75;0;0;17.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.spans.NearSpansUnordered$SpansCell;12;1;0;3;31;0;2;2;9;0.6909091;152;1.0;3;0.0;0.2361111;0;0;11.25;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.BufferedDeletes$Num;3;1;0;2;4;0;2;0;0;0.0;21;1.0;0;0.0;0.8333333;0;0;5.6666665;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.DirectoryIndexReader$2;2;2;0;6;9;0;1;6;0;0.0;47;1.0;1;0.6666667;0.625;1;1;22.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.DocInverterPerThread;5;2;0;19;18;0;8;15;4;0.78571427;84;0.0;7;0.5;0.4;0;0;14.4;1;1;70;0;0;;1
lucene;2.4;org.apache.lucene.store.NativeFSLockFactory;7;2;0;5;27;9;2;3;4;0.33333334;186;1.0;0;0.5;0.5714286;0;0;25.428572;2;1;75;1;2;;3
lucene;2.4;org.apache.lucene.index.ReadOnlySegmentReader;4;4;0;3;7;6;2;2;1;2.0;26;0.0;0;0.98125;0.5;2;3;5.5;1;1;34;0;0;;0
lucene;2.4;org.apache.lucene.search.ReqOptSumScorer;6;3;0;4;15;0;1;3;6;0.46666667;113;1.0;2;0.61538464;0.5;1;3;17.333334;0;0;;1;0;;2
lucene;2.4;org.apache.lucene.search.ParallelMultiSearcher;6;3;0;16;33;3;1;16;6;0.4;297;1.0;1;0.88372093;0.35185185;2;3;48.166668;1;1;4;1;1;;5
lucene;2.4;org.apache.lucene.search.Scorer;6;2;17;40;10;13;36;4;4;0.8;44;1.0;1;0.375;0.45833334;0;0;6.1666665;4;3;119;1;1;;5
lucene;2.4;org.apache.lucene.search.function.CustomScoreQuery$CustomWeight;7;1;0;11;20;0;2;11;7;0.4;196;0.2;4;0.0;0.30952382;0;0;26.285715;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.function.FloatFieldSource;7;3;0;7;21;9;2;6;6;0.7777778;120;0.33333334;1;0.7058824;0.33333334;2;3;15.714286;2;2;5;1;2;;1
lucene;2.4;org.apache.lucene.search.FilterManager$FilterItem;1;1;0;3;4;0;2;2;1;2.0;19;0.33333334;2;0.0;1.0;0;0;15.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.function.FloatFieldSource$1;4;2;0;2;11;0;1;2;2;0.33333334;39;1.0;1;0.8;0.5;1;6;8.25;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.TimeLimitedCollector$1;0;1;0;3;0;0;3;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.QueryWrapperFilter$1;2;2;0;2;4;0;1;2;1;0.5;18;1.0;1;0.5;0.6;0;0;7.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.util.PriorityQueue;13;1;9;12;14;8;12;0;9;0.44444445;293;1.0;0;0.0;0.46153846;0;0;21.307692;1;1;52;1;1;;1
lucene;2.4;org.apache.lucene.search.FieldCacheImpl;14;1;1;23;29;67;10;22;12;0.8974359;199;0.33333334;12;0.0;0.40384614;0;0;12.357142;4;4;125;1;4;;4
lucene;2.4;org.apache.lucene.search.QueryWrapperFilter;6;2;0;10;20;0;3;9;6;0.0;84;1.0;1;0.2857143;0.41666666;2;2;12.833333;2;1;15;1;1;;5
lucene;2.4;org.apache.lucene.search.spans.SpanNearQuery;13;3;0;10;48;0;3;9;13;0.5833333;359;1.0;0;0.5862069;0.21153846;2;2;26.307692;1;1;12;1;0;;5
lucene;2.4;org.apache.lucene.search.ExtendedFieldCacheImpl$3;2;2;0;8;17;1;1;8;0;1.0;77;1.0;1;0.6666667;0.625;1;1;37.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.store.RAMDirectory;16;2;0;9;41;2;1;9;15;0.5777778;386;0.33333334;0;0.6333333;0.3625;1;6;22.9375;2;1;12;1;2;;3
lucene;2.4;org.apache.lucene.search.TermScorer;9;3;0;10;31;0;1;9;7;0.54545456;409;1.0;2;0.5;0.2857143;1;3;43.22222;0;0;;1;0;;4
lucene;2.4;org.apache.lucene.search.function.FieldScoreQuery;2;3;0;7;12;1;0;7;1;2.0;52;0.0;0;0.94736844;0.8333333;0;0;25.0;1;1;2;1;0;;1
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$7;2;2;0;8;17;1;1;8;0;1.0;77;1.0;1;0.6666667;0.625;1;1;37.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.SegmentTermDocs;13;1;2;14;34;10;3;12;8;0.6822917;455;0.875;4;0.0;0.23076923;0;0;32.76923;1;1;65;1;0;;2
lucene;2.4;org.apache.lucene.index.IndexReader;76;1;4;128;131;2812;104;25;62;0.94666666;722;0.5714286;1;0.0;0.100833334;0;0;8.407895;18;5;691;1;11;;17
lucene;2.4;org.apache.lucene.util.BitVector;15;1;0;8;29;0;5;3;9;0.2857143;1538;1.0;0;0.0;0.32142857;0;0;101.26667;2;2;21;1;0;;2
lucene;2.4;org.apache.lucene.index.CompoundFileReader$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$1;2;1;0;2;4;1;1;1;1;2.0;8;0.0;0;0.0;0.75;0;0;3.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.function.ValueSourceQuery$ValueSourceScorer;7;3;0;10;22;0;1;10;5;0.5;143;1.0;4;0.61538464;0.36734694;1;3;18.428572;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.BooleanScorer2;21;3;0;16;56;104;5;15;10;0.65625;500;1.0;3;0.32;0.2375;1;3;22.428572;1;1;24;1;1;;6
lucene;2.4;org.apache.lucene.queryParser.QueryParser;81;1;1;34;168;2716;1;33;44;0.90833336;3477;0.5714286;12;0.0;0.09342105;0;0;41.407406;9;6;530;1;7;;3
lucene;2.4;org.apache.lucene.index.DocFieldConsumerPerThread;5;1;3;13;6;10;10;3;0;2.0;8;0.0;0;0.0;0.6;0;0;0.6;1;1;27;0;0;;0
lucene;2.4;org.apache.lucene.index.FieldsWriter;13;1;0;13;61;0;4;9;0;0.8819444;553;0.33333334;3;0.0;0.17948718;0;0;40.615383;9;1;358;1;7;;1
lucene;2.4;org.apache.lucene.search.FieldCache$ShortParser;1;1;0;5;1;0;5;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.function.OrdFieldSource;7;2;0;6;21;0;1;6;5;0.6666667;90;0.6666667;0;0.5;0.375;2;2;11.428572;2;2;5;1;2;;0
lucene;2.4;org.apache.lucene.index.IndexFileNames;4;1;0;5;10;4;5;0;0;1.2435898;298;0.0;0;0.0;0.44444445;0;0;67.0;5;3;112;1;3;;0
lucene;2.4;org.apache.lucene.index.DocumentsWriter$1;0;1;0;3;0;0;3;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.CompoundFileReader$CSIndexInput;7;3;0;3;15;3;1;2;3;0.3888889;91;0.0;1;0.8611111;0.42857143;2;6;11.571428;;0;;;0;;0
lucene;2.4;org.apache.lucene.document.AbstractField;24;1;3;7;34;140;3;4;21;0.85597825;593;1.0;0;0.0;0.171875;0;0;23.041666;5;2;82;1;2;;1
lucene;2.4;org.apache.lucene.search.spans.Spans;5;1;0;17;5;10;17;0;5;2.0;5;0.0;0;0.0;0.6;0;0;0.0;0;0;;1;0;;2
lucene;2.4;org.apache.lucene.store.LockReleaseFailedException;1;4;0;2;2;0;2;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;1;1;31;0;0;;0
lucene;2.4;org.apache.lucene.search.TopFieldDocCollector;3;3;0;11;13;1;1;10;3;1.0;88;1.0;1;0.6666667;0.53333336;1;3;28.0;3;3;17;1;2;;1
lucene;2.4;org.apache.lucene.queryParser.Token;7;1;0;4;8;19;4;0;7;0.9791667;49;0.0;2;0.0;0.52380955;0;0;4.857143;1;1;67;1;1;;1
lucene;2.4;org.apache.lucene.index.TermsHashConsumerPerThread;5;1;2;11;6;10;8;4;2;2.0;8;0.0;0;0.0;0.46666667;0;0;0.6;1;1;27;0;0;;0
lucene;2.4;org.apache.lucene.search.HitCollector;2;1;7;23;3;1;23;0;2;2.0;5;0.0;0;0.0;0.6666667;0;0;1.5;1;1;4;1;0;;1
lucene;2.4;org.apache.lucene.store.RAMOutputStream;16;2;0;11;33;26;9;2;11;0.6888889;332;0.6666667;1;0.56666666;0.175;1;5;19.1875;4;2;14;1;4;;0
lucene;2.4;org.apache.lucene.index.FreqProxTermsWriter;13;2;0;24;64;72;1;24;2;0.8666667;856;0.2;2;0.3888889;0.15555556;1;1;64.46154;2;1;466;0;0;;1
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$10;2;2;0;7;23;1;1;7;0;1.0;132;1.0;1;0.6666667;0.625;1;1;64.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.analysis.KeywordTokenizer;6;3;0;3;18;7;1;2;4;0.85;112;0.5;0;0.7;0.4;1;2;17.0;5;3;38;1;3;;5
lucene;2.4;org.apache.lucene.index.DocumentsWriter$DocWriter;5;1;4;17;6;10;17;0;0;1.125;14;0.0;1;0.0;0.6;0;0;1.4;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.spans.NearSpansOrdered$1;2;1;0;2;4;1;1;2;1;1.0;17;1.0;1;0.0;0.6666667;0;0;7.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.SnapshotDeletionPolicy$MyCommitPoint;8;2;0;3;18;0;1;3;7;0.42857143;71;0.5;2;0.6111111;0.41666666;1;5;7.625;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.DefaultSkipListWriter;4;2;0;4;10;0;2;2;0;0.4848485;182;1.0;2;0.625;0.625;1;1;41.75;2;2;6;1;0;;0
lucene;2.4;org.apache.lucene.index.FieldInfo;4;1;0;29;5;0;29;0;1;0.14814815;172;0.0;0;0.0;0.45;0;0;39.75;3;1;64;1;1;;2
lucene;2.4;org.apache.lucene.search.BooleanScorer2$Coordinator;5;1;0;5;8;2;4;3;0;0.5;64;0.5;1;0.0;0.53333336;0;0;11.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.ReadOnlyMultiSegmentReader;3;4;0;6;6;3;3;5;0;2.0;22;0.0;0;0.99236643;0.5714286;1;2;6.3333335;1;1;37;0;0;;2
lucene;2.4;org.apache.lucene.search.ConjunctionScorer;9;3;1;6;21;2;3;4;7;0.475;278;1.0;1;0.53333336;0.35555556;1;3;29.333334;2;1;155;1;1;;1
lucene;2.4;org.apache.lucene.search.FuzzyQuery;10;3;0;13;41;7;1;12;9;0.6388889;286;0.5;0;0.72;0.2857143;2;6;27.2;1;1;21;1;1;;3
lucene;2.4;org.apache.lucene.search.BooleanScorer$Bucket;1;1;0;3;2;0;3;0;0;2.0;12;0.0;1;0.0;1.0;0;0;6.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.BooleanScorer$SubScorer;1;1;0;3;3;0;1;2;1;2.0;39;0.0;3;0.0;1.0;0;0;32.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.SortField;15;1;0;9;22;0;8;1;14;0.9007937;286;0.22222222;3;0.0;0.3809524;0;0;16.866667;4;3;29;1;3;;7
lucene;2.4;org.apache.lucene.search.FieldCache$ByteParser;1;1;0;5;1;0;5;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.function.ByteFieldSource;7;3;0;7;21;9;2;6;6;0.7777778;120;0.33333334;1;0.7058824;0.33333334;2;3;15.714286;1;1;2;1;1;;1
lucene;2.4;org.apache.lucene.search.function.ValueSourceQuery;7;2;1;11;20;9;5;7;6;0.5;74;0.0;1;0.6666667;0.26530612;2;3;9.428572;2;2;10;1;1;;6
lucene;2.4;org.apache.lucene.queryParser.CharStream;12;1;0;3;12;66;3;0;12;2.0;12;0.0;0;0.0;0.5833333;0;0;0.0;2;2;12;1;2;;1
lucene;2.4;org.apache.lucene.search.BooleanScorer2$SingleMatchScorer;6;3;0;5;14;0;1;5;5;0.53333336;62;1.0;2;0.61538464;0.41666666;1;3;8.833333;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$Cache;3;1;12;17;9;1;15;2;1;0.5;111;1.0;0;0.0;0.7777778;0;0;35.666668;;0;;;0;;0
lucene;2.4;org.apache.lucene.document.Field$TermVector;2;2;0;5;3;1;4;1;0;1.0;37;0.0;5;1.0;1.0;0;0;15.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.FieldCacheImpl$Entry;4;1;0;11;11;0;11;0;2;0.0;112;0.0;0;0.0;0.5;1;1;26.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.IndexCommit;12;1;3;9;18;66;7;2;12;2.0;78;0.0;0;0.0;0.5416667;1;1;5.5;7;1;129;0;0;;2
lucene;2.4;org.apache.lucene.search.ConjunctionScorer$1;2;1;0;2;4;1;1;2;1;1.0;17;1.0;1;0.0;0.6666667;0;0;7.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.document.DateTools$Resolution;4;1;0;2;5;4;2;0;1;0.9166667;60;0.125;7;0.0;0.6666667;0;0;12.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.analysis.TokenStream;7;1;2;28;17;19;26;2;5;0.8333333;72;0.0;0;0.0;0.3888889;0;0;9.0;5;4;109;1;4;;7
lucene;2.4;org.apache.lucene.document.FieldSelectorResult;4;1;0;7;6;0;7;0;2;0.875;83;0.125;7;0.0;0.5555556;1;1;17.75;1;1;0;1;0;;2
lucene;2.4;org.apache.lucene.search.FieldSortedHitQueue$3;4;1;0;3;6;0;1;2;3;0.33333334;46;1.0;0;0.0;0.5833333;0;0;10.25;;0;;;0;;0
lucene;2.4;org.apache.lucene.document.DateTools;8;1;0;2;27;18;1;1;6;0.42857143;567;1.0;0;0.0;0.31428573;0;0;68.875;1;1;4;1;1;;5
lucene;2.4;org.apache.lucene.index.IndexReader$1;2;2;0;3;5;1;1;2;1;2.0;14;0.0;0;0.6666667;0.6666667;1;1;6.0;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.MultiReader;33;2;0;16;69;0;0;16;24;0.7109375;801;1.0;1;0.7019231;0.1707989;1;9;23.030304;6;3;804;1;4;;5
lucene;2.4;org.apache.lucene.search.function.ReverseOrdFieldSource;7;2;0;6;21;0;1;6;5;0.6666667;97;0.33333334;0;0.5;0.375;2;2;12.428572;2;2;5;1;2;;0
lucene;2.4;org.apache.lucene.store.ChecksumIndexOutput;11;2;0;2;25;0;1;1;11;0.35;98;0.0;1;0.6296296;0.24242425;1;5;7.7272725;2;1;92;0;0;;0
lucene;2.4;org.apache.lucene.index.TermVectorsTermsWriterPerThread;9;2;0;12;21;24;2;12;5;0.9166667;167;0.0;6;0.36363637;0.27083334;0;0;16.555555;1;1;87;0;0;;0
lucene;2.4;org.apache.lucene.store.RAMFile;11;1;0;3;17;19;3;1;0;0.8333333;133;0.5;1;0.0;0.38636363;0;0;10.545455;2;2;26;1;2;;0
lucene;2.4;org.apache.lucene.index.MultiLevelSkipListReader;10;1;1;4;22;0;1;3;1;0.6111111;481;1.0;1;0.0;0.5;0;0;45.7;2;1;4;1;1;;0
lucene;2.4;org.apache.lucene.search.BooleanScorer$Collector;2;2;0;3;4;0;1;3;2;0.0;81;1.0;1;0.5;0.75;0;0;38.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.PrefixFilter$1;2;2;0;3;4;0;1;3;1;0.5;19;1.0;1;0.5;0.6;1;1;7.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.PrefixFilter;5;2;0;7;17;0;2;7;5;0.0;71;1.0;1;0.33333334;0.53333336;1;1;13.0;2;2;17;1;1;;0
lucene;2.4;org.apache.lucene.search.FieldSortedHitQueue$1;2;2;0;6;18;1;1;6;0;2.0;91;0.0;0;0.6666667;0.6666667;1;1;44.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.InvertedDocEndConsumer;6;1;1;7;7;15;4;4;0;2.0;9;0.0;0;0.0;0.36666667;0;0;0.5;1;1;29;0;0;;0
lucene;2.4;org.apache.lucene.search.MultiSearcher$1;2;2;0;2;4;0;1;2;1;0.33333334;26;1.0;2;0.5;0.7;0;0;10.5;;0;;;0;;0
lucene;2.4;org.apache.lucene.search.spans.SpanScorer;7;3;1;7;25;0;2;5;5;0.5208333;190;1.0;2;0.5714286;0.30952382;1;3;25.0;1;1;6;1;1;;3
lucene;2.4;org.apache.lucene.index.IndexDeletionPolicy;2;1;0;8;2;1;8;0;2;2.0;2;0.0;0;0.0;1.0;0;0;0.0;1;1;16;1;1;;0
lucene;2.4;org.apache.lucene.store.MMapDirectory;3;3;0;5;11;3;0;5;3;1.0;55;1.0;0;0.9583333;0.6666667;1;2;17.0;1;1;4;1;1;;5
lucene;2.4;org.apache.lucene.search.PhraseQuery;15;2;0;10;43;0;4;7;11;0.6142857;382;1.0;0;0.46153846;0.19166666;2;3;24.133333;4;2;49;1;1;;5
lucene;2.4;org.apache.lucene.search.FieldSortedHitQueue$2;4;1;0;3;6;0;1;2;3;0.33333334;46;1.0;0;0.0;0.5833333;0;0;10.25;;0;;;0;;0
lucene;2.4;org.apache.lucene.index.TermsHashPerField;20;2;0;23;47;0;10;16;7;0.7850877;1605;0.29166666;11;0.18181819;0.15789473;0;0;78.05;2;1;550;0;0;;0
lucene;2.4;org.apache.lucene.util.Parameter;6;1;5;5;18;5;5;0;1;0.6;88;0.5;0;0.0;0.7;0;0;13.333333;0;0;;1;0;;0
